r2,loss,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-0.012398637029180445,4.653940050047822e-05,5.324405908584595,True,False,,,65,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-01,1690460341,365.7359743118286,2616017,cool-unicorn,128.131.172.180,365.7359743118286,0,65,0.001989603042602539
-0.012641270948670567,4.562125832308084e-05,5.25649881362915,True,False,,,66,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-07,1690460347,370.99247312545776,2616017,cool-unicorn,128.131.172.180,370.99247312545776,0,66,0.001989603042602539
-0.011662865391397588,4.604440982802771e-05,5.284599304199219,True,False,,,67,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-12,1690460352,376.277072429657,2616017,cool-unicorn,128.131.172.180,376.277072429657,0,67,0.001989603042602539
-0.012635770727013499,4.552056998363696e-05,5.228178024291992,True,False,,,68,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-17,1690460357,381.505250453949,2616017,cool-unicorn,128.131.172.180,381.505250453949,0,68,0.001989603042602539
-0.011896404692569622,4.600898319040425e-05,5.294331073760986,True,False,,,69,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-22,1690460362,386.79958152770996,2616017,cool-unicorn,128.131.172.180,386.79958152770996,0,69,0.001989603042602539
-0.012116005631287504,4.568473741528578e-05,5.255074739456177,True,False,,,70,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-28,1690460368,392.05465626716614,2616017,cool-unicorn,128.131.172.180,392.05465626716614,0,70,0.001989603042602539
-0.013140745757546634,4.5360473450273275e-05,5.294771671295166,True,False,,,71,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-33,1690460373,397.3494279384613,2616017,cool-unicorn,128.131.172.180,397.3494279384613,0,71,0.001989603042602539
-0.012814917671398288,4.56774105259683e-05,5.258136510848999,True,False,,,72,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-38,1690460378,402.6075644493103,2616017,cool-unicorn,128.131.172.180,402.6075644493103,0,72,0.001989603042602539
-0.012760256239434942,4.477384209167212e-05,5.323636054992676,True,False,,,73,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-44,1690460384,407.931200504303,2616017,cool-unicorn,128.131.172.180,407.931200504303,0,73,0.001989603042602539
-0.013102970361648964,4.497590634855442e-05,5.256759166717529,True,False,,,74,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-49,1690460389,413.1879596710205,2616017,cool-unicorn,128.131.172.180,413.1879596710205,0,74,0.001989603042602539
-0.012524833888047262,4.486595935304649e-05,4.824742555618286,True,False,,,75,4bbee_00013,230e51d009b14eafbe9f5c5fc4f2d7cc,2023-07-27_14-19-54,1690460394,418.0127022266388,2616017,cool-unicorn,128.131.172.180,418.0127022266388,0,75,0.001989603042602539
